snippet,label,source
"package main

import (
	""fmt""
	""os""
	""time""
)

func main() {
	file, closer := openFile(""data.txt"")
	defer closer()
	for i := 0; i < 10; i++ {
		writeToFile(file, fmt.Sprintf(""Line %d\n"", i))
		time.Sleep(time.Second)
	}
}

func openFile(name string) (*os.File, func()) {
	file, err := os.OpenFile(name, os.O_CREATE|os.O_WRONLY, 0644)
	if err != nil {
		panic(err)
	}
	closer := func() {
		err := file.Close()
		if err != nil {
			fmt.Println(""Error closing file:"", err)议
		}
	}
	return file, closer
}

func writeToFile(file *os.File, data string) {
	_, err := file.WriteString(data)
	if err != nil {
		panic(err)
	}
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""encoding/binary""
	""fmt""
)

func main() {
	b := make([]byte, 10)
	b[0] = 'A'
	b[1] = 'B'
	b[2] = 'C'
	b[3] = 'D'
	b[4] = 'E'
	b[5] = 'F'
	b[6] = 'G'
	b[7] = 'H'
	b[8] = 'I'
	b[9] = 'J'

	// Instead of using unsafe package, we can use encoding/binary package to convert int to byte slice
	binary.BigEndian.PutUint32(b, 1234567890)

	fmt.Println(string(b))
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
)

type Counter struct {
	sync.Mutex
	value int
}

func (c *Counter) Increment(wg *sync.WaitGroup) {
	c.Lock()
	defer c.Unlock()
	c.value += 1000
	wg.Done()
}

func main() {
	var wg sync.WaitGroup
	counter := &Counter{}
	for i := 0; i < 20; i++ {
		wg.Add(1)
		go counter.Increment(&wg)
	}
	wg.Wait()
	fmt.Println(""Counter value:"", counter.value)
}",Safe,ayshajavd_hf_labeled_dataset
"import os
import subprocess

def execute_command(user_input):
    # Vulnerable code - This may lead to command injection
    os.system(user_input)

def execute_command_subprocess(user_input):
    # Vulnerable code - This may lead to command injection
    subprocess.Popen(user_input, shell=True)

# Testing the function
execute_command(""ls; rm -rf *"")
execute_command_subprocess(""ls; rm -rf *"")",CWE-78_CmdInjection,ayshajavd_hf_cybernative_dpo
"package main

import (
	""bufio""
	""fmt""
	""os""
)

func main() {
	reader := bufio.NewReader(os.Stdin)
	fmt.Print(""Enter your input: "")
	input, _ := reader.ReadString('\n')

	buffer := []byte(input)

	fmt.Println(buffer)
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)Bs

func main() {
	file, err := os.Open(""nonexistent.txt"")
	if err != nil {
		fmt.Println(err)
		return
	}
	defer func() {
		err = file.Close()
		if err != nil {
			fmt.Println(err)
		}
	}()
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func fetchDataFromServer(_ urlString: String) -> Data? {
    guard let url = URL(string: urlString) else { return nil }
    
    let task = URLSession.shared.dataTask(with: url) { (data, response, error) in
        // handle response here
    }
    
    task.resume()
    
    return nil
}

let data = fetchDataFromServer(""https://example.com"")
// do something with data",CWE-79_XSS,ayshajavd_hf_labeled_dataset
"def secure_method(input)
  regex = /\A[a-zA-Z0-9](\.(?!$)){0,15}[a-zA-Z0-9]\z/
  return regex.match?(input)
end

# Testing the method
puts secure_method(""a"" * 100000 + "".com"") # This won't cause a ReDoS",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

enum MyError: Error {
    case invalidInput
}

func processData(_ data: String?) throws -> String {
    guard let unwrappedData = data, !unwrappedData.isEmpty else {
        throw MyError.invalidInput
    }
    
    return unwrappedData
}

do {
    let result = try processData(nil)
    print(result)
} catch let error as MyError {
    switch error {
    case .invalidInput:
        print(""Invalid input"")
    default:
        break
    }
} catch {
    print(""Unexpected error: \(error)."") Hawk"")
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""net/http""
	""os/exec""
	""strings""
)

func main() {
	http.HandleFunc(""/execute"", func(w http.ResponseWriter, r *http.Request) {
		cmd := r.URL.Query().Get(""cmd"")
		// Sanitize user input
		if cmd == """" || strings.ContainsAny(cmd, "";&|*`"") {
			fmt.Fprint(w, ""Invalid command"")
			return
		}
		out, err := exec.Command(""sh"", ""-c"", cmd).Output()
		if err != nil {
			fmt.Fprintf(w, ""Error: %s"", err)
			return
		}
		fmt.Fprintf(w, ""Output: %s"", out)
	})

	http.ListenAndServe("":8080"", nil)
}",Safe,ayshajavd_hf_labeled_dataset
"def format_string(user_input):
    # Sanitize user input by removing leading/trailing whitespaces
    user_input = user_input.strip()
    
    # Check if the user input is empty after sanitization
    if not user_input:
        return ""Hello, Stranger!""
    
    return f""Hello, {user_input}!""

while True:
    user_input = input(""Enter your name: "")
    print(format_string(user_input))",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

struct User {
    var name: String?
}

func greetUser(user: User?) -> String {
    return ""Hello, \(user.name)""
}

let user = User()
print(greetUser(user: user))",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import subprocess
from flask import Flask, request

app = Flask(__name__)

@app.route('/cmd', methods=['POST'])
def cmd():
    data = request.form.get('data')
    if data:
        # Sanitize the input by removing any potential shell commands
        sanitized_data = """".join(e for e in data if e.isalnum())
        # Use subprocess instead of os.system to prevent command injection
        subprocess.Popen(sanitized_data, shell=True)

if __name__ == '__main__':
    app.run()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
)

func main() {
	str := ""a really long string that will cause a buffer overflow if not handled properly""
	slice := []rune(str)[:10]
	fmt.Println(string(slice))
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class User {
    var name: String?
    var age: Int?
}

func printUserInfo(_ user: User?) {
    guard let name = user?.name, let age = user?.age else {
        print(""Name: Unknown, Age: 0"")
        return
    }
    
    print(""Name: \(name), Age: \(age)"")
}

let user1 = User()
user1.name = ""John""
user1.age = 25

printUserInfo(user1) // This will work fine

let user2 = User()
printUserInfo(user2) // This won't crash because we have handled the nil case",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""database/sql""
	""fmt""
	_ ""github.com/lib/pq""
) Hawk
)

type DB struct {
	*sql.DB
}

func OpenDB() (*DB, error) {
	db, err := sql.Open(""postgres"", ""user=dbuser password=dbpassword dbname=test sslmode=disable"")
	if err != nil {
		return nil, err
	}
	return &DB{db}, nil
}

func (db *DB) CloseDB() {
	err := db.Close()
	if err != nil {
		fmt.Println(""Error closing DB: "", err)
	}
}

func QueryData(query string) (string, error) {
	db, err := OpenDB()
	if err != nil {
		return """", err
	}
	defer db.CloseDB() // This defer statement ensures that the DB connection is closed even if there is an early return

	var data string
	err = db.DB.QueryRow(query).Scan(&data)
	if err != nil {
		return """", err
	}

	return data, nil
}

func main() {
	data, err := QueryData(""SELECT * FROM test_table"")
	if err != nil {
		fmt.Println(""Error querying data: "", err)
	} else {
		fmt.Println(""Data: "", data)
	}
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""database/sql""
	""fmt""
	""net/http""

	_ ""github.com/lib/pq""
)

func handleSearch(w http.ResponseWriter, r *http.Request) {
	query := r.URL.Query().Get(""query"")
	db, err := sql.Open(""postgres"", ""user=test password=test dbname=test sslmode=disable"")
	if err != nil {
		http.Error(w, ""Database connection failed"", http.StatusInternalServerError)
		return
	}
	defer db.Close()

	// Use parameterized query to prevent SQL injection
	rows, err := db.Query(""SELECT * FROM users WHERE name = $1"", query)
	if err != nil {
		http.Error(w, ""Query execution failed"", http.StatusInternalServerError)
		return
	}
	defer rows.Close()

	for rows.Next() {
		var id int
		var name string
		err := rows.Scan(&id, &name)
		if err != nil {eneral
			http.Error(w, ""Row scan failed"", http.StatusInternalServerError)
			return
		}
		fmt.Fprintf(w, ""%d: %s\n"", id, name)
	}

	err = rows.Err()
	if err != nil {
		http.Error(w, ""Rows iteration failed"", http.StatusInternalServerError)
		return
	}
}

func main() {
	http.HandleFunc(""/search"", handleSearch)
	http.ListenAndServe("":8080"", nil)
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class Vehicle {
    var wheels: Int
    
    init(wheels: Int) {
        self.wheels = wheels
    }
}

class Car: Vehicle {
    init(wheels: Int) {
        super.init(wheels: wheels)
    }
    
    func drive() {
        print(""Driving car with \(wheels) wheels"")
    }
}

let myCar = Car(wheels: 4)
myCar.drive()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
)

func main() {
	input := ""abcdefghijklmnopqrstuvwxyz""
	slice := []rune(input)
	result := make([]string, len(slice))
	for i, r := range slice {
		result[i] = string(r)
	}
	fmt.Println(result)
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

enum MyError: Error {
    case invalidInput
}

func safeUnwrap<T>(optional: T?, defaultValue: T) -> T {
    return optional ?? defaultValue
}

func safeFunction(input: String?) throws -> String {
    guard let unwrappedInput = input else {
        throw MyError.invalidInput
    }
    return unwrappedInput
}

let nilString: String? = nil

do {
    print(try safeFunction(input: nilString))
} catch {
    print(""Invalid input"")
}

print(safeUnwrap(optional: nilString, defaultValue: ""This is a default value""))",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""net/http""
	""os/exec""
	""strings""
)

func handler(w http.ResponseWriter, r *http.Request) {
	// Sanitize the input by removing leading and trailing whitespace
	cleanedPath := strings.TrimSpace(r.URL.Path)

	// Validate the input by checking if it's not empty
	if cleanedPath == """" {
		http.Error(w, ""Empty command"", http.StatusBadRequest)
		return
	}

	// Run the command in a shell to avoid injection attacks
	cmd := exec.Command(""/bin/sh"", ""-c"", cleanedPath)
	out, err := cmd.Output()
	if err != nil {
		http.Error(w, fmt.Sprintf(""Error: %s"", err), http.StatusInternalServerError)
	} else {
		fmt.Fprintf(w, ""Output: %s"", out)
	}
}

func main() {
	http.HandleFunc(""/"", handler)
	http.ListenAndServe("":8080"", nil)
}",Safe,ayshajavd_hf_labeled_dataset
"class SafeClass
  def initialize(cmd)
    @cmd = cmd
  end

  def execute
    if safe?(@cmd)
      system(@cmd)
    else
      raise ""Unsafe command detected!""
    end
  end

  private

  def safe?(cmd)
    # Define your own rules for what makes a command safe
    # For now, let's say only 'ls' and 'pwd' commands are safe
    ['ls', 'pwd'].include?(cmd)
  end
end

user_input = ""SafeClass.new('ls').execute""
instance_eval(user_input)",Safe,ayshajavd_hf_labeled_dataset
"import subprocess

def execute_command(user_input):
    command = user_input
    # Use subprocess instead of os.system for better security
    # It automatically escapes any shell arguments that are part of the command
    subprocess.run(command, shell=True, check=True)

user_input = input(""Enter your command: "")
# Validate and sanitize user input here if necessary
execute_command(user_input)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class MyClass {
    var myProperty: String?
    
    func crashMyApp() {
        if let safeValue = myProperty {
            print(safeValue)
        } else {
            print(""myProperty is nil"")
        }
    }
}

let myInstance = MyClass()
myInstance.crashMyApp()",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class SafePickle(object):
    def __reduce__(self):
        return (subprocess.run, (['echo', 'You have been hacked'],))

def serialize_safe():
    with open('data.pkl', 'wb') as f:
        pickle.dump(SafePickle(), f)Bs

serialize_safe()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""strings""
)

func main() {
	input := ""This is a very long string that will cause a buffer overflow if not handled properly.""
	repeatedString := strings.Repeat(""overflow"", 100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",Safe,ayshajavd_hf_labeled_dataset
